mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0	0	3/4	4/4	2	2	1/4	1/4	1		3	57	A3	3	3
1	1	0	1.0	0	3/4	4/4	2	1	1/4	1/4	1		-5	61	Db4	4	2
1	1	0	1.0	0	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4	1
1	1	0	1.0	0	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	0
2	2	1	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3	18
2	2	1	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	14
2	2	1	0.5	0	0	4/4	1	2	1/8	1/8	1		6	66	F#4	4	8
2	2	1	1.0	0	0	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	4
2	2	3/2	1.0	1/8	1/8	4/4	1	2	1/4	1/4	1		1	67	G4	4	9
2	2	2	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	62	D4	4	19
2	2	2	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	15
2	2	2	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4	5
2	2	5/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		0	60	C4	4	20
2	2	5/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4	10
2	2	3	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		-2	58	Bb3	3	21
2	2	3	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		2	62	D4	4	16
2	2	3	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		1	67	G4	4	11
2	2	3	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4	6
2	2	7/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	12
2	2	4	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	57	A3	3	22
2	2	4	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	17
2	2	4	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	70	Bb4	4	13
2	2	4	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	74	D5	5	7
2	2	9/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		1	55	G3	3	23
3	3	5	1.0	0	0	4/4	2	2	1/4	1/4	1		6	54	F#3	3	34
3	3	5	1.0	0	0	4/4	2	1	1/4	1/4	1		2	62	D4	4	31
3	3	5	1.5	0	0	4/4	1	2	3/8	1/4	3/2		3	69	A4	4	28
3	3	5	0.5	0	0	4/4	1	1	1/8	1/8	1		2	74	D5	5	24
3	3	11/2	0.5	1/8	1/8	4/4	1	1	1/8	1/8	1		0	72	C5	5	25
3	3	6	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		1	55	G3	3	35
3	3	6	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		2	62	D4	4	32
3	3	6	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	26
3	3	13/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		1	67	G4	4	29
3	3	7	2.0	1/2	1/2	4/4	2	2	1/2	1/2	1		2	50	D3	3	36
3	3	7	2.0	1/2	1/2	4/4	2	1	1/2	1/2	1		2	62	D4	4	33
3	3	7	2.0	1/2	1/2	4/4	1	2	1/2	1/2	1		6	66	F#4	4	30
3	3	7	2.0	1/2	1/2	4/4	1	1	1/2	1/2	1		3	69	A4	4	27
4	4	10	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		3	45	A2	2	47
4	4	10	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-3	63	Eb4	4	43
4	4	10	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		6	66	F#4	4	40
